0,0,0
1,0,0
2,1240,2555
3,1372,1830
4,1120,2785
5,1076,2865
6,1241,2943
7,1241,2943
8,1038,2891
9,1072,2697
10,1021,2750
11,1027,2599
12,1050,2584
13,1176,2508
14,1108,2502
15,1241,2572
16,0,0
17,1100,2721
18,1239,2763
19,1095,2898
20,1168,2865
21,1428,2819
22,1344,2855
23,1475,2929
24,1566,2911
25,1623,2832
26,1748,2782
27,1820,2669
28,1762,2860
29,1883,2706
30,1650,2865
31,1930,2688
32,1981,2744
33,1979,2569
34,1994,2644
35,1851,2585
36,2067,2928
37,1757,2848
38,1982,2632
39,1891,2546
40,1968,2495
41,1940,2401
42,0,0
43,1941,2325
44,0,0
45,1790,2487
46,1786,2491
47,1796,2418
48,1705,2420
49,1676,2384
50,1585,2269
51,1518,2236
52,1509,2217
53,1483,2082
54,1376,2263
55,1287,2218
56,1379,2438
57,1222,2562
58,1023,2176
59,1268,2591
60,1417,2785
61,1163,2559
62,1366,2450
63,1744,2768
64,1589,1788
65,1047,2333
66,1006,2182
67,1058,2184
68,1042,2752
69,1657,1706
70,0,0
71,992,2257
72,1137,2448
73,999,2456
74,1197,1304
75,0,0
76,0,0
77,1110,1770
78,0,0
79,1332,2390
80,0,0
81,1387,2255
82,1340,2186
83,0,0
84,1477,2076
85,0,0
86,1345,1837
87,0,0
88,1174,1792
89,0,0
90,1163,1757
91,0,0
92,1203,1818
93,1243,1774
94,1254,1904
95,1325,1936
96,1344,1944
97,1367,1974
98,1470,1747
99,1442,1834
100,1596,2078
101,1523,2108
102,1563,2245
103,1574,2431
104,1426,2400
105,1307,2423
106,1747,2768
107,1375,2259
108,1186,2238
109,1137,2093
110,1111,2118
111,1183,1949
112,1121,1925
113,1233,1745
114,1114,1726
115,1172,1628
116,1192,1583
117,1197,1475
118,1177,1418
119,1242,1350
120,1254,1293
121,0,0
122,1224,1145
123,1246,1039
124,1291,1036
125,1423,1086
126,1428,948
127,1501,1064
128,1620,1082
129,1633,1145
130,1518,1109
131,1520,1250
132,1402,1130
133,1362,1280
134,1452,1220
135,1372,1320
136,1453,1358
137,1494,1179
138,1564,1240
139,1569,1069
140,1459,1023
141,1576,1026
142,1491,885
143,1477,779
144,1552,884
145,1581,964
146,1722,1279
147,1637,1057
148,1692,1293
149,0,0
150,0,0
151,1089,2740
152,0,0
153,0,0
154,1141,2522
155,1150,2445
156,1001,2448
157,1029,2485
158,0,0
159,0,0
160,1057,2711
161,1049,2730
162,1009,2535
163,1118,2602
164,1169,2486
165,1216,2341
166,1108,2388
167,1285,2378
168,1208,2432
169,1303,2502
170,1227,2598
171,1432,2673
172,1456,2539
173,1553,2607
174,1594,2566
175,1723,2615
176,1502,2755
177,1774,2667
178,1782,2764
179,1904,2649
180,0,0
181,1881,2573
182,1789,2567
183,1881,2486
184,1958,2392
185,1896,2332
186,1866,2178
187,1842,2116
188,1820,2133
189,1863,2006
190,1920,2265
191,0,0
192,1793,1982
193,1725,1950
194,1765,1764
195,1712,1759
196,1671,1876
197,1710,1962
198,1782,2111
199,1713,2119
200,1781,2330
201,1717,2512
202,1674,2500
203,1526,2473
204,1568,2363
205,1467,2406
206,1462,2246
207,1450,2428
208,1427,2477
209,1354,2548
210,1437,2663
211,1468,2710
212,1400,2847
213,1354,2729
214,1209,2776
215,1240,2692
216,1101,2672
217,1104,2709
218,1115,2872
219,1234,2920
220,969,2888
221,936,2810
222,1056,2737
223,966,2649
224,1111,2572
225,1098,2506
226,1138,2443
227,1116,1887
228,0,0
229,1055,2336
230,1158,2258
231,1099,2292
232,1046,2183
233,1060,2093
234,1059,2373
235,1109,2038
236,1090,1859
237,1320,1880
238,1261,1971
239,1333,2062
240,1431,2042
241,1493,2145
242,1607,2187
243,1638,2197
244,1657,2220
245,1816,2220
246,1527,1167
247,1926,2270
248,1887,2379
249,1904,2320
250,1886,2427
251,1894,2542
252,1922,2653
253,1908,2578
254,1852,2675
255,1775,2753
256,1727,2618
257,1623,2810
258,1534,2659
259,1749,2721
260,1682,2557
261,1834,2536
262,1839,2447
263,1896,2330
264,1938,2348
265,1871,2219
266,1875,2264
267,1784,2090
268,1857,1997
269,1749,1974
270,1799,1846
271,1728,1834
272,1737,1676
273,1651,1702
274,1653,1795
275,1769,1895
276,1646,1983
277,1774,2082
278,1588,2078
279,1686,2207
280,1608,2237
281,1451,2229
282,1394,2058
283,1426,2071
284,1446,1998
285,1384,1909
286,1484,1850
287,1394,1798
288,1517,1714
289,1413,1641
290,1520,1569
291,1538,1553
292,1406,1438
293,1501,1495
294,1578,1510
295,1606,1429
296,1663,1512
297,1626,1321
298,1651,1336
299,1514,1392
300,0,0
301,1155,2084
302,1084,2065
303,0,0
304,0,0
305,1081,2082
306,1079,1959
307,0,0
308,1090,1876
309,1111,1868
310,1203,1842
311,1275,1634
312,1273,1691
313,1412,1653
314,1458,1664
315,1484,1489
316,0,0
317,1689,1574
318,1735,1618
319,1089,2741
320,1407,1823
321,0,0
322,1564,1516
323,1293,2163
324,1116,1882
325,1704,1372
326,1723,1558
327,1625,1400
328,1737,1448
329,1607,1317
330,1690,1537
331,1627,1615
332,1692,1726
333,1599,1763
334,1458,1696
335,1359,1559
336,1394,1654
337,1373,1495
338,1277,1522
339,1319,1394
340,1204,1367
341,1264,1334
342,1182,1363
343,1343,1173
344,1410,1053
345,1479,1146
346,1567,1010
347,1539,1140
348,1634,1219
349,1517,1254
350,1463,1368
351,1533,1494
352,1499,1337
353,1391,1403
354,1421,1433
355,1289,1506
356,1416,1651
357,1390,1749
358,1288,1856
359,1277,1924
360,1400,1857
361,1437,1897
362,1516,1928
363,1638,1932
364,1634,2074
365,1635,2112
366,1655,2221
367,1602,2362
368,1772,2335
369,1689,2501
370,1614,2599
371,1568,2607
372,1562,2634
373,1460,2750
374,1592,2833
375,1463,2875
376,1435,2713
377,1589,2774
378,1599,2928
379,1526,2722
380,1703,2732
381,1689,2571
382,1758,2668
383,1688,2503
384,1722,2675
385,1758,2483
386,1603,2753
387,1679,2461
388,1510,2760
389,1836,2599
390,1642,2486
391,1735,2574
392,1625,2603
393,1555,2484
394,1467,2551
395,1289,2383
396,1417,2785
397,0,0
398,1141,2640
399,1123,2520
400,1026,2320
401,1006,2369
402,1006,2612
403,1050,2195
404,1246,1729
405,1071,2095
406,1127,1971
407,1082,1890
408,1186,1823
409,1166,1732
410,1191,1624
411,1271,1625
412,1331,1515
413,1396,1662
414,1395,1556
415,1597,1647
416,1748,1557
417,1731,1690
418,1759,1575
419,0,0
420,1774,1626
421,1716,1538
422,1723,1497
423,1686,1506
424,1681,1448
425,1588,1326
426,1499,1445
427,1400,1387
428,1347,1339
429,1224,1426
430,1196,1444
431,1184,1484
432,1215,1586
433,1115,1633
434,1490,1727
435,1120,1586
436,1172,1480
437,1124,1571
438,1112,1645
