1,998,2042
2,1242,2557
3,1374,1832
4,1123,2787
5,1077,2867
6,1158,2255
7,927,2600
8,1038,2894
9,1074,2698
10,1023,2752
11,1030,2601
12,1052,2586
13,1178,2510
14,1110,2504
15,1243,2574
17,1102,2723
18,1201,2620
19,1097,2900
20,1170,2867
21,1427,2972
22,1346,2857
23,1477,2931
24,1568,2913
25,1625,2835
26,1750,2784
27,1822,2671
28,1764,2862
29,1885,2708
30,1820,2958
31,1932,2691
32,1983,2746
33,1982,2572
34,2013,2645
35,1852,2586
36,1968,2891
37,1759,2850
38,2013,2647
39,1893,2548
40,1970,2497
41,1942,2403
43,1943,2327
45,1792,2489
46,1788,2493
47,1798,2420
48,1707,2422
49,1678,2386
50,1587,2271
51,1520,2238
52,1511,2219
53,1484,2084
54,1377,2265
55,1289,2220
56,1381,2440
57,1224,2564
58,1025,2178
59,1270,2593
60,1419,2787
61,1165,2561
62,1368,2452
63,1746,2770
64,1005,2186
65,1049,2335
66,970,2533
67,1060,2186
68,980,2190
69,1659,1708
70,1284,2961
71,980,2232
72,1139,2450
73,1001,2458
74,1199,1306
77,1112,1772
79,1334,2392
80,1283,2964
81,1389,2257
82,1342,2188
84,956,2459
86,1347,1839
88,1176,1794
90,1165,1759
91,1064,2015
92,1205,1820
93,1245,1776
94,1256,1906
95,1327,1938
96,1346,1946
97,1369,1976
98,1472,1749
99,1443,1836
100,1598,2080
101,1525,2110
102,1565,2247
103,1576,2433
104,1428,2402
105,1309,2425
106,1749,2770
107,1377,2261
108,1188,2240
109,1139,2095
110,1113,2120
111,1185,1951
112,1123,1926
113,1236,1747
114,1116,1728
115,1174,1630
116,1194,1585
117,1199,1477
118,1173,1419
119,1244,1352
120,1256,1295
122,1219,1145
123,1211,1058
124,1293,1038
125,1425,1088
126,1430,950
127,1503,1066
128,1663,1080
129,1635,1146
130,1520,1111
131,1522,1253
132,1404,1132
133,1364,1282
134,1454,1222
135,1374,1322
136,1455,1360
137,1496,1181
138,1566,1242
139,1571,1071
140,1461,1025
141,1578,1028
142,1493,887
143,1481,775
144,1563,879
145,1583,966
146,1723,1281
147,1639,1059
148,1697,1105
149,1726,1236
151,1091,2742
152,1054,1990
154,1143,2524
155,1152,2447
156,1003,2451
157,1031,2487
160,1058,2712
161,1051,2732
162,1012,2538
163,1120,2604
164,1171,2488
165,1217,2343
166,1110,2390
167,1287,2380
168,1210,2434
169,1305,2504
170,1229,2600
171,1434,2675
172,1458,2541
173,1555,2609
174,1596,2568
175,1725,2617
176,1504,2757
177,1776,2669
178,1784,2766
179,1907,2651
181,1883,2575
182,1792,2569
183,1883,2488
184,1960,2394
185,1898,2334
186,1868,2180
187,1844,2118
188,1822,2135
189,1866,2007
190,1922,2267
191,1033,2496
192,1795,1984
193,1727,1952
194,1767,1766
195,1714,1761
196,1673,1878
197,1712,1964
198,1783,2113
199,1715,2121
200,1783,2332
201,1719,2514
202,1676,2502
203,1528,2475
204,1570,2365
205,1469,2408
206,1464,2248
207,1452,2430
208,1428,2479
209,1356,2550
210,1439,2665
211,1470,2712
212,1402,2849
213,1356,2731
214,1211,2778
215,1242,2694
216,1103,2674
217,1106,2710
218,1117,2874
219,1170,3043
220,971,2890
221,938,2812
222,1058,2739
223,968,2650
224,1113,2574
225,1100,2508
226,1140,2445
227,1118,1889
228,932,2584
229,1057,2338
230,1159,2260
231,1101,2294
232,1048,2185
233,1062,2095
234,1061,2375
235,1111,2040
236,1087,1862
237,1322,1882
238,1263,1973
239,1335,2064
240,1433,2044
241,1495,2147
242,1609,2189
243,1640,2199
244,1659,2222
245,1818,2222
246,1528,1169
247,1932,2272
248,1889,2381
249,1906,2322
250,1888,2429
251,1896,2543
252,1924,2655
253,1910,2580
254,1854,2677
255,1777,2755
256,1729,2620
257,1624,2812
258,1536,2662
259,1751,2723
260,1684,2559
261,1836,2538
262,1841,2449
263,1898,2332
264,1940,2350
265,1873,2221
266,1876,2265
267,1786,2092
268,1865,1981
269,1751,1976
270,1801,1848
271,1730,1836
272,1739,1678
273,1653,1704
274,1655,1799
275,1771,1897
276,1648,1985
277,1776,2084
278,1590,2080
279,1688,2210
280,1610,2239
281,1452,2231
282,1397,2060
283,1428,2073
284,1448,2000
285,1386,1913
286,1486,1852
287,1396,1800
288,1519,1716
289,1415,1643
290,1522,1572
291,1540,1555
292,1408,1440
293,1503,1497
294,1580,1511
295,1608,1431
296,1665,1514
297,1628,1323
298,1653,1338
299,1516,1394
301,1157,2086
302,1086,2067
305,1083,2084
306,1081,1961
307,1050,1900
308,1076,1878
309,1112,1871
310,1205,1844
311,1277,1636
312,1274,1693
313,1414,1655
314,1460,1666
315,1486,1491
317,1691,1576
318,1737,1620
319,1091,2742
320,1409,1825
322,1566,1518
323,1295,2165
324,1118,1884
325,1706,1374
326,1725,1560
327,1627,1402
328,1739,1450
329,1609,1319
330,1692,1539
331,1629,1617
332,1691,1724
333,1601,1765
334,1460,1698
335,1361,1561
336,1396,1656
337,1375,1497
338,1279,1524
339,1321,1396
340,1206,1369
341,1266,1336
342,1184,1365
343,1345,1175
344,1413,1055
345,1481,1148
346,1569,1012
347,1541,1142
348,1636,1221
349,1518,1256
350,1465,1370
351,1535,1496
352,1501,1339
353,1393,1405
354,1423,1434
355,1291,1508
356,1418,1653
357,1392,1751
358,1290,1858
359,1279,1926
360,1402,1859
361,1439,1899
362,1518,1930
363,1640,1934
364,1636,2076
365,1637,2114
366,1657,2223
367,1604,2364
368,1774,2337
369,1690,2503
370,1616,2601
371,1570,2609
372,1564,2636
373,1462,2752
374,1594,2835
375,1465,2877
376,1437,2715
377,1591,2776
378,1601,2930
379,1528,2724
380,1705,2734
381,1691,2572
382,1760,2670
383,1690,2505
384,1724,2677
385,1760,2485
386,1605,2755
387,1681,2463
388,1512,2762
389,1838,2601
390,1644,2488
391,1737,2576
392,1627,2605
393,1557,2486
394,1469,2553
395,1291,2385
396,1419,2787
398,1143,2642
399,1125,2522
400,1028,2322
401,980,2364
402,966,2334
403,1052,2197
404,963,2093
405,1070,2095
406,1129,1973
407,1070,1887
408,1188,1825
409,1168,1734
410,1193,1626
411,1273,1627
412,1333,1517
413,1398,1664
414,1397,1558
415,1600,1648
416,1750,1559
417,1733,1692
418,1761,1577
420,1776,1628
421,1718,1540
422,1725,1499
423,1688,1508
424,1683,1450
425,1590,1328
426,1501,1447
427,1402,1389
428,1349,1341
429,1226,1428
430,1198,1445
431,1148,1484
432,1217,1588
433,1098,1610
434,1492,1729
435,1113,1586
436,1147,1495
437,1118,1570
438,1107,1643
439,1080,1835
440,1076,1818
441,1182,1875
442,1041,1919
443,1060,2042
444,1178,1888
445,1250,1966
446,1250,1826
447,1213,1862
448,1135,2004
449,1230,1872
450,1458,2407
451,1413,2274
452,1629,2378
456,1429,2272
459,1389,2254
461,1593,1788
462,1395,1778
463,1093,2040
464,1147,2244
465,1094,2039
466,973,2507
467,1120,2070
469,982,2182
470,1075,2097
471,1020,2203
472,1072,2009
473,1025,2198
474,1047,1911
475,1128,1673
476,1043,2004
477,1167,1758
480,1286,2963
481,1821,1956
482,1176,1470
483,1244,1520
485,1324,1425
486,1302,1522
487,1318,1506
488,1663,1631
489,1664,1632
491,1263,1834
492,975,2093
497,1420,1790
499,1601,1302
500,1537,1518
502,1655,1355
504,1342,1509
505,1325,1426
506,1209,1337
507,1153,1246
508,1199,1249
509,1209,1341
510,1252,1384
511,1446,1496
512,1164,1599
513,1189,1621
514,1281,1802
516,1259,1452
517,1263,1527
518,1389,1565
519,1433,1507
520,1680,1510
521,1495,1329
522,1380,1280
523,1394,1145
524,1478,1148
525,1329,995
526,1276,974
527,1229,1053
528,1251,1170
533,1297,995
535,1349,836
536,1423,656
537,1445,799
538,1550,816
539,1616,917
540,1497,935
541,1606,885
542,1483,864
544,1572,1823
545,1572,1823
546,1602,1701
547,1362,775
548,1435,668
549,1488,738
550,1384,822
551,1305,1024
552,1286,969
553,1257,987
554,1274,1097
555,1273,1143
556,1184,1237
557,1190,1339
558,1311,1379
559,1214,1467
560,1304,1567
561,1252,1599
562,1328,1726
563,1312,1731
564,1293,1877
565,1290,1929
